"Center Name","Unique Guest count","New Guest Count","New Guest %","Invoice Count","Online invoice count","Online invoice %","Rebooking Source Count","Rebooking Source %","Services with provider requests","Services with provider requests %","Service Sales Count","Service Sales","Average service sale per invoice","Service Sales Invoice Count","Product Sales Count","Product Sales","Average product sale per invoice","Product Sales Invoice Count","Package Sales Count","Package Sales","Average package sale per invoice","Package Sales Invoice Count","Membership Sales Count","Membership Sales","Average membership sale per invoice","Membership Sales Invoice Count","Gift Card Sales Count","Gift Card Sales","Prepaid Card Sales Count","Prepaid Card Sales","Total Sales","Sale Count","Refund Amount","Refund Quantity","Open Invoices Count","Closed Invoices Count","Center Utilization(By Employee)","Available Hours","Available hours (Providers)","Serviced Hours","Booked Hours","Blocked Hours","Gift card redeemed","Gift card redeemed (cross center)","Package redeemed","Package redeemed (cross center)","Membership redeemed","Membership redeemed (cross center)","Discount","Gift card online sales","Gift card in-store sales","No-show fees","Cancellation fees"
"Montclair, NJ","19","2","10.5300","33","9","27.2700","5","26.3200","3","8.8200","337","5456.6800","237.2500","23","2","135.8000","67.9000","2","0","0.0000","0.0000","0","10","1188.0000","118.8000","10","0","0.0000","0","0.0000","6780.48","349","0","0","0","33","40.2100","31:30","31:30","12:40","12:40","1:30","0","0","343","0","988","0","298.3000","0.0000","0.0000","50.0000","100.0000"
"Marlton, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Lancaster, PA","6","1","16.6700","7","1","14.2900","1","16.6700","2","15.3800","13","1078.0000","179.6700","6","0","0.0000","0.0000","0","0","0.0000","0.0000","0","1","129.0000","129.0000","1","0","0.0000","0","0.0000","1207","14","0","0","1","6","50.9300","9:00","9:00","4:35","4:35","1:30","0","0","0","0","0","0","212.0000","0.0000","0.0000","0.0000","0.0000"
"Jersey City, NJ","27","6","22.2200","41","14","34.1500","7","28.0000","9","16.9800","851","11787.1800","368.3500","32","4","524.4000","174.8000","3","0","0.0000","0.0000","0","7","973.0000","139.0000","7","1","160.0000","1","50.0000","13494.58","864","0","0","2","39","42.6600","42:00","42:00","17:55","17:55","3:55","160","0","1076.67","0","1504","375","3117.9700","0.0000","160.0000","150.0000","50.0000"
"Hoboken, NJ","25","3","12.0000","44","9","20.4500","11","44.0000","12","24.4900","938","11353.1400","391.4900","29","-1","-26.6000","-26.6000","1","0","0.0000","0.0000","0","14","1682.0000","120.1400","14","0","0.0000","0","0.0000","13008.54","951","26.6","1","6","38","46.4200","46:30","46:30","21:35","21:35","6:30","600","0","2920.51","0","792","0","1121.8900","0.0000","0.0000","0.0000","150.0000"
"Frederick, MD","19","6","31.5800","33","10","30.3000","7","36.8400","7","19.4400","208","8227.5000","391.7900","21","6","116.0000","38.6700","3","0","800.0000","400.0000","2","10","1324.0000","132.4000","10","0","0.0000","1","800.0000","11267.5","225","800","1","2","31","37.3800","35:00","35:00","13:05","13:05","12:45","0","0","2274","0","520","0","641.5000","0.0000","0.0000","0.0000","50.0000"
"Denville, NJ","21","2","9.5200","27","2","7.4100","10","47.6200","3","9.0900","174","5043.0600","240.1500","21","1","89.0000","89.0000","1","-1","-100.0000","-100.0000","1","3","303.0000","101.0000","3","2","0.0000","1","300.0000","5635.06","180","100","1","0","27","49.6700","25:00","25:00","12:25","12:25","1:20","0","0","907.09","0","991","0","1662.9100","0.0000","0.0000","0.0000","0.0000"
"Corporate Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Bridgewater, NJ","3","1","33.3300","4","2","50.0000","0","0.0000","17","100.0000","190","2146.0000","536.5000","4","0","0.0000","0.0000","0","2","598.0000","299.0000","2","0","0.0000","0.0000","0","2","0.0000","0","0.0000","2744","194","0","0","1","3","28.1200","16:00","16:00","4:30","4:30","2:05","0","0","598","0","396","396","334.0000","0.0000","0.0000","0.0000","50.0000"
"Bel Air, MD","24","6","25.0000","37","4","10.8100","6","25.0000","1","2.3300","75","6440.0500","268.3400","24","0","0.0000","0.0000","0","1","2500.0000","2500.0000","1","6","830.0000","83.0000","10","2","0.0000","2","250.0000","10020.05","86","250","2","0","37","58.8800","26:45","26:45","15:45","15:45","2:00","0","0","2820.75","0","1523","0","1761.8500","0.0000","0.0000","0.0000","0.0000"