"Center Name","Unique Guest count","New Guest Count","New Guest %","Invoice Count","Online invoice count","Online invoice %","Rebooking Source Count","Rebooking Source %","Services with provider requests","Services with provider requests %","Service Sales Count","Service Sales","Average service sale per invoice","Service Sales Invoice Count","Product Sales Count","Product Sales","Average product sale per invoice","Product Sales Invoice Count","Package Sales Count","Package Sales","Average package sale per invoice","Package Sales Invoice Count","Membership Sales Count","Membership Sales","Average membership sale per invoice","Membership Sales Invoice Count","Gift Card Sales Count","Gift Card Sales","Prepaid Card Sales Count","Prepaid Card Sales","Total Sales","Sale Count","Refund Amount","Refund Quantity","Open Invoices Count","Closed Invoices Count","Center Utilization(By Employee)","Available Hours","Available hours (Providers)","Serviced Hours","Booked Hours","Blocked Hours","Gift card redeemed","Gift card redeemed (cross center)","Package redeemed","Package redeemed (cross center)","Membership redeemed","Membership redeemed (cross center)","Discount","Gift card online sales","Gift card in-store sales","No-show fees","Cancellation fees"
"Montclair, NJ","29","7","24.1400","42","12","28.5700","7","25.9300","1","2.2700","485","9998.7900","302.9900","33","2","71.2200","35.6100","2","0","0.0000","0.0000","0","7","897.0000","128.1400","7","1","500.0000","0","0.0000","11467.01","495","0","0","1","41","48.7700","40:30","40:30","19:45","19:45","3:30","150","0","1443","0","1719","139","1312.8900","500.0000","0.0000","0.0000","0.0000"
"Marlton, NJ","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Lancaster, PA","3","1","33.3300","3","0","0.0000","1","33.3300","0","0.0000","4","0.0000","0.0000","3","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","4","0","0","2","1","8.3300","16:00","16:00","1:20","1:20","2:30","0","0","0","0","0","0","125.0000","0.0000","0.0000","0.0000","0.0000"
"Jersey City, NJ","26","4","15.3800","46","19","41.3000","2","8.0000","13","25.4900","717","10143.0000","260.0800","39","0","0.0000","0.0000","0","-1","-475.0000","-475.0000","1","4","396.0000","99.0000","4","0","0.0000","2","575.0000","10639","722","475","1","9","37","41.6700","34:00","34:00","14:10","14:10","9:30","1020","0","319.58","119.58","0","0","955.0200","0.0000","0.0000","0.0000","550.0000"
"Hoboken, NJ","45","5","11.1100","68","15","22.0600","17","47.2200","16","24.2400","1373","15586.6200","380.1600","41","5","510.5300","170.1800","3","11","10301.0000","858.4200","12","9","1089.0000","99.0000","11","3","108.7900","3","2999.0000","30594.94","1404","638","3","1","67","50.0000","53:00","53:00","26:30","26:30","6:00","50","0","4660","0","1644","139","5507.0400","0.0000","108.7900","50.0000","0.0000"
"Frederick, MD","12","2","16.6700","22","2","9.0900","4","33.3300","1","4.5500","105","3437.7500","264.4400","13","1","122.9600","122.9600","1","0","0.0000","0.0000","0","9","1225.0000","136.1100","9","2","0.0000","0","0.0000","4785.71","117","0","0","0","22","29.3500","23:00","23:00","6:45","6:45","13:00","0","0","535.75","0","1242","0","443.2500","0.0000","0.0000","0.0000","0.0000"
"Denville, NJ","25","5","20.0000","36","10","27.7800","9","34.6200","16","32.0000","503","10175.6600","350.8800","29","5","548.9300","137.2300","4","0","500.0000","250.0000","2","3","389.0000","129.6700","3","2","0.0000","1","1100.0000","12713.59","514","1428.2","6","2","34","45.2100","40:00","40:00","18:05","18:05","3:00","370","0","1699","0","946","514","979.4000","0.0000","0.0000","0.0000","100.0000"
"Corporate Center","0","0","0.0000","0","0","0.0000","0","0.0000","0","0.0000","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0.0000","0","0","0.0000","0","0.0000","0","0","0","0","0","0","0.0000","0:00","0:00","0:00","0:00","0:00","0","0","0","0","0","0","0.0000","0.0000","0.0000","0.0000","0.0000"
"Bridgewater, NJ","9","6","66.6700","13","5","38.4600","3","33.3300","1","4.5500","169","2810.9000","312.3200","9","0","0.0000","0.0000","0","3","2198.0000","439.6000","5","1","19.0000","19.0000","1","0","0.0000","0","0.0000","5027.9","173","1600","1","0","13","41.1500","16:00","16:00","6:35","6:35","0:50","0","0","598","0","139","0","780.1000","0.0000","0.0000","0.0000","0.0000"
"Bel Air, MD","18","5","27.7800","26","2","7.6900","7","38.8900","1","2.7000","302","5289.1700","264.4600","20","2","0.0000","0.0000","1","1","99.0000","99.0000","1","6","750.0000","125.0000","6","4","0.0000","0","0.0000","6138.17","315","0","0","0","26","48.7500","20:00","20:00","9:45","9:45","1:00","675","0","24.75","0","1185","0","622.4500","0.0000","0.0000","0.0000","0.0000"